,Lambda,Max_act,speed,persistance,sum_order,global_order,lcl_order
0,1000,110,2.031556162699278,2.100169733232607,444.18018003526475,5.931975576849894,2.9115953679683986
1,10000,20,6.354584977066101,3.833370525573058,639.5952722447157,18.31624766082418,9.063399371856512
2,600,70,2.0614915243102616,1.8014651933284735,214.29120012139566,6.317513940995415,3.1419842457447107
3,800,130,1.7290273068560689,1.699353904936104,414.5704016910229,5.429166938434812,2.369961660633026
4,10000,30,5.024961626246315,10.883876918557315,1056.2435534060128,14.609130371491412,7.933076360385712
5,400,90,1.5757211609240032,1.3021492455226835,207.41961439144242,4.971236163928935,2.209521495701807
6,300,100,1.3837512914068444,1.0118106838590304,138.95226602708613,4.334304932764893,2.005274965846599
7,300,20,3.0856985918694795,1.5328276413132427,361.60744983365277,8.91763737645072,4.338626353538474
8,400,110,1.4494452424929753,1.0549277559464407,127.49472954351208,4.597847380612853,1.949137317894914
9,500,130,1.4308637306052576,1.1844200261861748,180.66619744871068,4.5646775895421525,2.0928272968699777
10,400,130,1.3295118044613732,0.9506227881157997,37.25206577704368,4.280905213871167,1.8913470001431152
11,500,70,1.9353672356912408,1.703494756002769,362.6469879835252,6.235054260176153,2.891528012297502
12,200,10,1.1055101076850793,0.501773476410461,43.50867894133446,4.015256354359563,1.5228568082030085
13,600,20,4.289007044020033,2.637706627707664,547.7356518764551,13.001229259414094,6.205860154826763
14,100,40,1.4642772089621792,1.0678089076653736,95.79145547887138,4.578388391212996,2.0159219255077705
15,200,100,1.2575219517486413,0.8835597543680033,132.81468304180856,3.8061117052579547,1.7615018894748005
16,300,140,1.2048053866093136,0.8232749539195556,115.93137387002295,3.8863103381834962,1.6617022091182885
17,600,130,1.559745014640255,1.3794772761928695,339.25377575399096,5.1585053288674505,2.128904794079439
18,100,60,1.3967538355119593,1.2806445106158744,162.4493821516918,4.622483733536313,1.9340146952890933
19,1000,80,2.362417081718428,2.343006642491793,291.1671239154415,7.395404870037143,3.6136416933788884
20,500,150,1.339846872579056,1.0059253690676622,243.0908993326031,4.245559185069909,1.8869327104427356
21,600,90,1.8165298073228155,1.6567916580850155,317.64402960582026,5.555901858606231,2.6187064101643833
22,900,30,3.7240841396138875,2.661724464963153,194.22251704942497,11.092554844845322,5.511486257322442
23,700,100,1.8279840326107124,1.7241234951848692,240.86994361772156,5.612103765160948,2.73904745361655
24,400,40,2.5019610694770202,2.768978540668806,567.0586734882128,7.479778486773492,3.643335031601876
25,700,20,4.4284568536316415,2.6860187012754984,1055.0334308212314,12.627469892495911,6.3696976966488394
26,500,20,4.064475474848355,2.4793678036849265,914.6908239453284,12.027620508662432,5.7284704791483385
27,400,70,1.7900927410975644,1.7459573092161726,210.62210985320306,5.549351442837331,2.68717817319178
28,100,120,1.0669509517294864,0.7106564661487269,154.69241176080325,3.4093245320518437,1.4690134496186362
29,20000,10,15.181085184245976,0.5644764445200855,1385.700369963017,52.07335818128245,24.153997874254046
30,200,150,1.1174470181980123,0.710367404519845,133.10647976054747,3.7289278617399013,1.5583542599799336
31,400,80,1.6940533289049455,1.5375217830540013,215.0648922752568,5.515707539678688,2.3808188999742232
32,500,80,1.806227541835026,1.5864048049663941,204.35877650151005,5.404609893161805,2.5061142343633223
33,600,120,1.6067309202283229,1.4264714346468834,215.538615490017,5.135512165366654,2.2445494687185104
34,600,150,1.450301320432886,1.2224666109555697,183.64845594723093,4.46080726712114,2.0213597105511787
35,800,20,4.619577634885637,2.6392725527020664,624.8719886494521,15.022108310124862,6.598434586173132
36,500,90,1.6855692960248356,1.4833896553363117,208.09827838587984,5.466259165234049,2.318552354832869
37,800,70,2.2770873043876425,2.1131990710194173,163.12948591056198,6.416629093524299,3.244822699777057
38,50,10,0.8126550393376549,0.4919310455763357,70.90476405695502,2.569429751326656,1.142763640363399
39,100,110,1.0872190391899463,0.7451619809041158,208.3892683881901,3.5261065389958928,1.53703827703728
40,700,140,1.5756480147735425,1.4970337284539348,195.15597277588319,4.831244097740127,2.2298449256290125
41,800,80,2.1818796975194976,1.9429991636082544,241.54758753919873,7.037238852799661,3.456671191812896
42,400,150,1.2661819026213192,0.8870768887114127,145.59212436851652,4.153748745605538,1.8468689478786442
43,100,50,1.4345654363834426,1.390822640300245,236.02939155000172,4.513993526617021,2.081689248394045
44,900,50,2.8273593995476967,2.473576648817342,616.0116066860346,8.476828024083941,4.074054588827698
45,20000,150,2.611159843871572,55.22226535227218,1868.6876089884638,7.668087868598551,4.306858520705176
46,200,20,2.0304840423132053,0.8763508631879435,272.2983302246288,6.343859980929929,2.8032770218267236
47,900,110,1.9252967599801492,1.9034365670180917,534.2124214168716,6.028756004696897,2.6896803463601575
48,5000,90,3.325629732903189,21.718544555447398,590.4204087029971,9.604082182688574,5.239558964629618
49,600,10,3.9429425107691642,0.7243601571957324,619.4183645362217,13.043302869089814,5.871269710525274
50,800,10,5.88841204135975,0.8280633628695201,335.6430697660344,19.318325008367175,8.900437863158933
51,900,60,2.6102943111640147,2.359253354659776,625.8656139108099,7.706087560948865,4.032478113812226
52,20000,20,6.843738487052756,4.453950935609205,2055.4097067652588,22.15657536368854,10.63415595555541
53,20000,100,3.055030669138455,80.56127806442494,4022.615842478357,11.503921361337337,5.458821784765005
54,50,150,0.910647267124746,0.6016618096903923,131.07084776835055,2.9457414643168462,1.2668366664467228
55,10000,60,3.755098915487781,47.58528871137427,3010.889328192655,9.747004323728262,6.578647054143557
56,5000,40,4.52906394486092,9.698505992969507,1325.6597379681239,12.475335565487532,6.735367267237848
57,200,80,1.426988429577719,1.21010180548744,426.76532437479705,4.616865641232924,2.0984854826139037
58,300,90,1.5127861067000186,1.1273872622024839,225.12163263725606,5.042871194591568,2.2270676531388682
59,20000,80,3.320585761103584,77.81324870326947,2486.5532159458503,8.62970312021836,5.989951774924168
60,400,10,1.8786451401466973,0.603434152399316,181.58871886237986,6.172617753874864,2.7794277451801594
61,20000,130,2.722497148488878,61.27768228997025,1179.0925137465028,8.17711164751933,4.707873138247987
62,800,110,1.8621723138445254,1.7738105685948848,221.8327981451509,5.687101376339254,2.791799769146977
63,800,90,2.049487444137026,1.90364259664979,401.4803367017808,6.3904838617822755,3.0037438152781673
64,20000,40,4.3802083038511475,38.85629560453757,4479.510837986594,14.660814228798882,7.204427183481251
65,200,130,1.1290608208510313,0.7724881696861333,127.35409764748054,3.6314061117442265,1.5998417852001474
66,10000,90,3.170529078469654,55.089363623834444,2846.4526976653724,9.88654174760529,6.3212970140351095
67,600,100,1.75169995790253,1.5198487361540107,141.65929783892088,5.535171910185863,2.5147488600295724
68,400,30,3.0140243847638852,3.249422514595537,362.90823053092964,8.69830433594248,4.101495447898229
69,50,130,0.923191880388623,0.6346885650662603,155.9442767827607,2.97439290644727,1.2300956626240893
70,5000,50,4.152363141081579,14.054028073439222,1059.1077726450853,11.349420622635986,6.394737447035299
71,500,40,2.639002784430381,2.625164977129066,783.7496609799425,7.511521258020267,3.7162507591186524
72,900,40,3.192556651993499,2.624900981186019,274.716204111659,9.839589853433322,4.861769020789219
73,900,130,1.7991575731260172,1.8454159542840447,539.1245058313027,5.332986591806264,2.5907649053293995
74,5000,110,3.0693908992515264,24.27696015559966,2325.8067720415625,11.746032182574952,4.903796296363548
75,900,80,2.2609083976286826,2.0926652510812587,603.8120695011769,6.7467474634897,3.3021193059110443
76,5000,70,3.634846563931169,18.085849771042138,2123.194459175989,11.554330840261363,6.253234499924245
77,400,120,1.3928954448832398,0.9782476059776049,267.0222913824199,4.564691735459203,1.8792084563963278
78,50,80,1.0474340014693766,0.7039845918386141,100.4940415253762,3.3903818468179407,1.5545020684312583
79,100,70,1.2726337253607964,1.1020636042638174,160.47721818577907,3.8733941128280818,1.754635462185059
80,900,100,2.037744961464739,1.903469382700577,279.15134281694407,6.5055421268960405,2.903899413216874
81,500,100,1.6215762955550488,1.4083194881406855,169.98584927122985,5.164947260323888,2.2376061568589214
82,200,110,1.2082786933960903,0.8394368633759809,112.20553508333957,3.8501031980246196,1.7196673068795965
83,20000,60,3.72815555575478,70.81674400558207,1945.3421500447687,10.668856473589504,6.8994679358200335
84,900,20,4.759557836545444,2.4797657610654715,269.52777691009373,13.729130585078945,6.774632038808086
85,600,40,2.8078649197529653,2.528512601403726,230.94869193924086,8.408036738462275,4.042150950867816
86,1000,140,1.825788932498236,2.0248321386219414,401.56546473296714,5.894829872777622,2.6482907690193374
87,800,40,3.044260239813178,2.4413113401661684,693.837380061549,10.110253831942627,4.747189698035553
88,20000,110,2.9346024029649462,64.26370712493522,1862.9488841050204,7.073975014553589,4.687091625713399
89,500,50,2.3093814657572502,2.333279626289328,184.33315712937707,6.899688274153805,3.3549552407587346
90,300,70,1.6868848608416938,1.672436441443125,134.16762906510974,5.310335078951932,2.3636871011978027
91,300,60,1.8185975919535955,2.0805878942902054,192.7349346584451,5.5680525054545935,2.533850284645529
92,900,150,1.6743798354995616,1.774040304366175,170.7813539105088,5.297596724189697,2.400250451374062
93,100,140,1.0155658951375628,0.6564697556922926,217.13521973034375,3.3692725772760577,1.4469410253543602
94,600,30,3.3363238533215145,2.9028249898688916,510.7015145317843,10.381476837406641,5.314710191425582
95,500,110,1.5408985266589657,1.309014648095001,68.69241024425389,4.866084804797547,2.1481789389572463
96,50,30,1.0329069363769328,0.5860123691585617,128.60001732053306,3.536485612801169,1.4190131803195027
97,20000,50,4.0203140381140425,60.18097909915796,2605.371078281029,11.486095046552853,6.812454950990126
98,500,140,1.3636808072721682,1.0519075054650493,192.10888982120176,4.039582837790619,1.928408535260352
99,10000,70,3.5048096578320704,37.39596102413021,2789.01231608114,11.21145678306488,6.517226061163322
100,100,80,1.2209293438659883,0.9288518204718079,141.8147921155727,3.945806061833543,1.5677731491701314
101,300,10,1.3315537134289024,0.5409353953900353,155.815749333208,4.417695549057089,1.8746073394139942
102,5000,20,6.244461330810769,2.9727394278218044,782.3665528345254,19.836098301928146,9.656224445980055
103,5000,100,3.168689269381809,20.359207632377853,789.7305468076994,9.321554058368704,4.955372128054448
104,600,50,2.451697364436915,2.1753538000016137,539.920056164751,7.599949549030348,3.380579645880774
105,1000,60,2.687377369437052,2.4898552319636815,643.8844916942064,8.007700362582653,3.8213640702146896
106,200,60,1.680883533764867,2.0610200480392535,178.18773681176208,5.409031322594261,2.49221136292173
107,10000,80,3.3304699181443946,42.71960456490602,4692.081383736833,13.335189238309454,5.916096994865368
108,700,50,2.5720363202614975,2.2375676198020367,346.88918681791694,7.822743330835831,3.647399774473249
109,100,20,1.1151302045893283,0.5880509032951492,102.74895014367476,3.6691184108545185,1.6162904331894272
110,5000,80,3.4460231421428755,18.765792814136717,1648.4018209520061,8.356979847159721,5.810359707312645
111,100,100,1.1677548989666002,0.7804011086378875,150.36319217109605,4.034306680899291,1.5793365704247357
112,200,40,2.1160622334757306,2.4984608366047922,505.28213017440834,6.560974666890988,3.06592603834549
113,600,110,1.718577818687477,1.4937366119329976,232.4980552478402,5.824569950305828,2.9431604583163824
114,900,10,6.495638189839661,0.8413890751130119,875.8906220470727,20.832537225645492,9.867196799585761
115,700,110,1.7876583625251847,1.6525137858292378,333.23658121560186,5.759383651384041,2.3677664152377633
116,1000,70,2.5208786353286223,2.5052301047337413,445.3641448040941,7.585869977570127,3.719879937164494
117,100,90,1.1797671393028717,0.8238748668680467,89.97162846350572,3.8111407389348364,1.6514827653559598
118,700,60,2.352245158712756,2.092707639424545,666.878544309446,7.4419341685282685,3.236058356391451
119,500,60,2.092511891271347,1.8804199961833192,136.5294376816453,6.180094731567863,2.8376788034508658
120,200,50,1.8570529020056787,2.541677069190595,309.352271719758,5.753665989460947,2.81240181244083
121,300,80,1.5439048454577893,1.4013181374570596,154.25628075657872,4.896697580581283,2.195897625593335
122,5000,140,2.7765485672955887,22.52272330548503,1207.761534132478,6.743124153088795,4.404201392366104
123,20000,30,5.091754063278997,20.866925404329113,2980.128248448619,15.03728857412021,8.175376791874086
124,50,50,1.0611789598775017,0.7188113512521498,137.81000092564977,3.3549480987267595,1.595448647433616
125,200,140,1.1459292676455157,0.7305416137795072,97.2949458651799,3.9372110889228296,1.5803539994314775
126,200,30,2.314122856762176,1.9060158271634389,450.7342460368317,7.1423106763737465,3.480837493317936
127,50,140,0.9185069476957449,0.6048798363632228,61.076645994347025,2.900998260321853,1.2923561936631838
128,800,100,1.9493774781881947,1.8687774800036376,212.33487800547317,5.945724883126648,2.8487677145206405
129,5000,30,5.093974123439511,6.638948268700989,1240.15693630142,16.146899618225508,7.49579126414791
130,100,150,1.0056810606603337,0.6344133285931771,139.17228761471915,3.2566085707209926,1.4354265145209144
131,700,90,1.9226765105864096,1.7944846391982903,375.29121185059813,5.806397871360053,2.7043138365295345
132,1000,20,4.903417945677918,2.5845741713908397,1111.265950300103,15.815773414626081,7.70336648634639
133,400,100,1.5071164031942743,1.2301563713059578,211.10314470290467,4.74873399425406,2.0667101792218077
134,700,40,2.9302612221340656,2.4666836878349736,278.5944205099443,9.418473131788005,4.3534845842669165
135,700,130,1.6466031084861326,1.51484606401988,235.62512650103162,5.102896038662891,2.3842961207161255
136,10000,10,12.954358114747537,0.6200854895391751,867.9698199506133,43.32975013646174,20.211338785616558
137,1000,130,1.8827322767026995,2.084797185071378,452.7163911806521,5.967357865136325,2.5334556008227094
138,600,80,1.889011442897024,1.7716277785421497,328.5088788724863,5.59348736355532,2.7193428789573315
139,800,30,3.5921141616809864,2.6980220115641425,735.1057974301431,10.152509453035965,5.1937034327102465
140,800,140,1.6244665995498786,1.6570463349986273,210.8558864368416,5.07418533076777,2.3242279976837925
141,700,80,2.024353660945001,1.8599199517438199,209.18616565027358,5.843898942530406,2.8728504728859057
142,10000,50,4.012152471299761,41.02505841853851,1209.0292526475941,10.097591815340243,6.498688669447716
143,1000,90,2.2216109605007643,2.2546052434252006,412.23058785928663,6.654380562490811,3.126751335933176
144,100,130,1.0449843495775382,0.6774051748347694,80.28034508706983,3.3657638071622014,1.463533098703901
145,400,140,1.309153011280773,0.920308511236037,129.4656189440886,4.288684738679145,1.8408142251961075
146,700,150,1.5178472176830615,1.4142365397820182,243.1895745796423,4.89481809582201,2.0680190523959525
147,1000,120,1.9766823163812965,2.0673945055321896,193.43833304872115,6.361527577775932,2.812028570349459
148,1000,150,1.7411045547087702,2.0341190663428637,232.14852503129754,4.971547681934226,2.5040543225854406
149,900,120,1.8836154539840357,1.8727176810749309,363.3334687004491,5.643316242172512,2.841617934528412
150,800,60,2.471246809748506,2.16585881393541,245.9922179714404,7.417771531650053,3.7539802883407263
151,10000,120,2.8328844287156576,61.349442423124714,2347.7820486613573,7.927986934983947,4.7833093148932
152,400,20,3.706964404755768,2.0619742081563555,457.78626247452314,11.063444653712507,5.4205595596194
153,300,40,2.3365215930547736,2.879639460167337,398.7642431722151,6.431667246302047,3.399894151438737
154,700,70,2.163947098890895,2.0394822150635337,540.0485530740959,6.635528495968384,3.1174042295225
155,300,130,1.2287330769353215,0.8624167561641729,56.93459968681383,3.9187334782390937,1.808443673387457
156,20000,140,2.6629530167085704,71.32904617259906,2141.9761062212356,7.2573460167248625,3.9311971554129856
157,20000,70,3.4781151868011806,69.07160439491716,2973.2483065345104,10.355840891810082,5.772580245207556
158,500,120,1.4864399694906059,1.2756221060610995,201.72312810488376,4.6324675730817795,2.1660692824911094
159,5000,130,2.8769487481425142,27.2630015339541,1487.7933813939317,8.274352786377369,4.50390513959221
160,10000,110,2.9543970890750884,63.48717090588501,1842.1852117078702,8.317548685776936,4.8875286396255095
161,50,90,1.0370639679255715,0.7068619769449523,81.74446657622877,3.4882987301263353,1.405965397619998
162,700,10,4.960666417243032,0.7913132820967066,272.8983802549476,15.754749344784713,7.6662539060264585
163,10000,130,2.752772266768736,46.261187067266896,1356.9171012218967,7.702054107702884,4.873757014247471
164,1000,10,6.949739308486448,0.8599661120365895,660.4593538058818,23.147576533585074,11.022305102744303
165,300,50,2.0287276936616268,2.5311069028272044,62.33925174809434,6.374530982563671,3.2051332564777346
166,300,150,1.1836710165513136,0.799686053560098,130.57383113750316,3.929563471694184,1.6467264337149974
167,300,110,1.30963659478705,0.9279510727139298,301.5588389914989,4.219546709773739,1.9122090545667307
168,5000,120,2.9878562798428456,25.191548073352287,1859.465449556679,8.308364662646095,4.845962553921843
169,5000,150,2.6928731098372745,25.30737959067031,1317.276132961298,6.829949728112172,3.9510730001717174
170,200,120,1.2273756015377384,0.7729508145528412,186.54210407481668,4.157481821893212,1.6155858875918834
171,500,10,2.7749738337682937,0.6646209064631778,252.94085466068844,9.210029005558091,4.140663718699479
172,100,30,1.4675692592214815,0.8040288737215281,174.03960848153696,5.061381251622833,2.2818484501752083
173,900,90,2.128893121023831,2.0668887778523106,159.56893035433905,6.555875617598119,3.089050013427204
174,50,120,0.9736911880225106,0.6281263022823425,74.23714773552976,3.2517906407702304,1.4076942326788602
175,300,120,1.2732116567590417,0.9007046445979846,19.61652699716268,4.079220067775846,1.7553061907319856
176,1000,100,2.1360949177683213,2.125054206167689,636.5115567274339,6.424537106404088,3.0534081095367114
177,5000,60,3.847330378123061,17.659965528301957,2341.1604387965826,10.472071694732112,5.678225575508411
178,10000,40,4.4209983913895785,18.79906099673382,2176.818240731895,14.084593559604684,6.808043732628357
179,20000,90,3.156196081147661,79.48998578265191,2290.0667309404457,10.097641595692199,5.252593804511866
180,200,90,1.3444972132628794,0.9402422868544663,206.71050746379694,4.379546106939878,1.784183393627779
181,50,20,0.924231143237365,0.527524417207413,32.95488497849871,2.8985139487769636,1.3640970362288227
182,50,60,1.1240485430722698,0.7348261997383412,54.959980112378226,3.8005928369168447,1.4542262021359027
183,50,70,1.0701465276684736,0.730582307955153,374.79546099259045,3.6743248584532635,1.4781826903714366
184,50,110,1.0018132139320175,0.6517872583899225,131.20702901207343,3.3101806934978355,1.310567696516372
185,700,30,3.425727393242917,2.81706702324901,161.55129933848323,9.724872759783832,4.770243835442807
186,5000,10,11.390113294361027,0.6711764326035641,604.9348804701804,38.65616337882483,16.819818573941586
187,500,30,3.159828820174595,3.2356350973357237,498.39521501523683,9.361186251266803,4.6376632293683
188,100,10,0.974293840115249,0.49437358469856996,46.29113954941683,3.6408028984812706,1.6034928468147167
189,800,120,1.7592084010198799,1.748970391648425,212.8270386753387,5.2045838821077535,2.4200193400013434
190,600,140,1.5244232084509055,1.3121404428149805,130.27059756696437,5.227695489814795,2.464723737418363
191,1000,40,3.3189967829280724,2.6432499661499795,679.6092304175079,10.09978265809942,4.609063312915261
192,10000,100,3.0676371193845666,47.080645012564176,2434.145874763495,10.56738715006833,5.29444328543026
193,10000,150,2.603877968547396,60.81186891138922,1228.6487202104076,6.988049169365421,4.583748653516786
194,400,50,2.1570768236597266,2.2453823654069462,388.39321903376543,6.5219777322495895,3.1628119702858433
195,700,120,1.7269769745935304,1.5682280851743822,266.8559170121949,5.670332484870131,2.7840247009010395
196,1000,30,3.7900858685161785,2.6550038034655157,1202.400568086618,11.354179541081344,5.4862339652008
197,900,70,2.399366425518408,2.1653261098134466,831.5505086809068,7.631853919661124,3.6515763289322
198,900,140,1.757800826586877,1.805837572963139,362.39797553698526,5.286053830268839,2.585082413647869
199,800,150,1.6233351001430616,1.643240985573469,281.76082666381546,5.056536842000122,2.2507281573470497
200,600,60,2.2410510408976085,1.9783760329286593,166.88016095932537,7.126882664183055,3.1736605984014887
201,800,50,2.715745734530822,2.345041321913248,493.33623684937174,7.901527449823622,4.003460528261791
202,10000,140,2.6718075664975083,60.875795544492846,1256.8627242951625,7.046770623829,4.715154290311577
203,1000,50,2.951344900372513,2.5422643377778464,565.9444891207496,9.044496065446499,4.158703927349947
204,400,60,1.9684642648155142,1.9635371224539842,267.7050655412902,6.034619934307269,2.7839577076888142
205,50,40,1.0914001838508036,0.6546439257773521,126.47804841430535,3.795821895772029,1.5286146561733982
206,200,70,1.501722503058284,1.6141295959134965,447.4882675695378,4.683745934100433,2.1679037917975696
207,300,30,2.7713237696421373,2.9202713134083353,657.4562989388994,8.186998118220268,3.775932809950773
208,20000,120,2.8307930954045903,73.53196990064427,4185.752481668577,10.13267413608945,5.443031629640646
209,50,100,0.9654361613050353,0.6657475079676745,128.42988589014018,2.9912239411754533,1.2984263645589529
