,Motility,Persistance,AutoSlope,P-val,Lambda,Max_act
0,0.0,0.0,,,10000,10
1,0.0,0.0,,,10000,10
2,0.0,0.0,,,10000,10
3,3017.600997579781,36063.21746175467,-9.033312579194494e-05,0.590099581457844,10000,1256
4,5060.131181731895,54690.657931234644,0.0001701385886040447,0.3019409754975036,10000,1256
5,2192.2531121621123,25681.99828456629,-0.000228716484318374,0.25193891222116255,10000,1256
6,3927.2870083421485,28988.214783500276,0.00017271996162069168,0.39139757680995246,10000,158
7,5167.160308329822,38261.8193894174,-0.000450792402135674,0.01893909734563105,10000,158
8,4604.199942337856,35420.876614596746,5.310305037484944e-05,0.7685745980870629,10000,158
9,0.0,0.0,,,10000,19
10,470.31315177816833,872.3762434508969,,,10000,19
11,0.0,0.0,,,10000,19
12,2454.371773692606,32300.10847376962,-5.842820505559519e-05,0.7156104642114934,10000,2506
13,3814.0115801894244,46669.00861833863,0.0001451042484752353,0.3736937810850165,10000,2506
14,4228.276230717481,52217.44052347258,-0.0001222326555570253,0.5001067497826883,10000,2506
15,2203.357703115662,21225.916180300614,0.00023681735182694803,0.19344134723855597,10000,315
16,4893.331561198702,47437.532493052124,3.679083904322877e-05,0.81628266864941,10000,315
17,4545.907008477608,44415.37110669436,7.822937377742568e-05,0.6306718289765263,10000,315
18,3492.2170891721235,7446.463461363052,-0.00030073161211015026,0.056111420077460165,10000,39
19,17370.65904337857,35054.53659661253,8.65720590434218e-05,0.6628716303405386,10000,39
20,1122.6206339680557,2280.6939305689193,7.606333763116851e-06,0.9752898013694531,10000,39
21,3780.823468076318,44753.39685342794,8.826097920668039e-05,0.5956747905521497,10000,4999
22,217.0914839589598,2608.0096638098494,5.143232909612201e-05,0.745413584408027,10000,4999
23,3509.0158316355505,44076.64430417105,-6.425008632966847e-05,0.6991891648649935,10000,4999
24,272.509493461529,3006.0711696731446,0.00018835381310068744,0.23218785909110717,10000,629
25,100.30861726701055,1107.288821509594,-0.0001558849325925246,0.32334086374053417,10000,629
26,1964.8351411162403,23125.97922511475,-0.00024855001656357755,0.11298541088808546,10000,629
27,10610.578313733438,50788.75635750828,-7.544834035029611e-05,0.7052067372938734,10000,79
28,5973.182868917777,25309.516250118075,-0.00010670950585379349,0.6095459576471255,10000,79
29,7777.317083111533,35925.80949623097,0.00018091301289967942,0.4450549107580728,10000,79
30,0.0,0.0,,,1176,10
31,0.0,0.0,,,1176,10
32,3.1521042702081856,225.96655329208815,-0.049344619306866164,0.00567092635895041,1176,348
33,0.0,0.0,,,1176,59
34,0.0,0.0,,,1176,59
35,0.0,0.0,,,1357,10
36,0.0,0.0,,,1357,10
37,0.0,0.0,,,1357,10
38,715.1837670514925,47236.92802539145,-2.568748560576067e-06,0.9863022225290383,1357,1256
39,45.946040771743895,3595.7119121634664,-0.0002371196523073112,0.12548017537348474,1357,1256
40,57.14402371294111,3600.539197779534,-0.00010757033445495672,0.5447485870854841,1357,1256
41,32.0175143074428,3326.3347044170564,-0.14309407740981853,0.025119689059246282,1357,158
42,1.9380515771567761,144.60610346384144,0.0737070604925628,0.4072802449284823,1357,158
43,58.301689439523344,3534.030087210312,-0.07714763630610712,0.26622450530679764,1357,158
44,0.0,0.0,,,1357,19
45,0.0,0.0,,,1357,19
46,0.0,0.0,,,1357,19
47,938.5698761139447,56006.471943408935,0.00019555314351262713,0.31107120476906297,1357,2506
48,676.4123487692108,37663.94961056148,8.237350729357692e-05,0.6173556170925358,1357,2506
49,555.5035183676682,30808.348531634245,0.00037045444506677026,0.025078314390740788,1357,2506
50,7.225089099284813,504.19577076021886,-0.0028646440878641764,0.6842691809491539,1357,315
51,305.2837800959053,18430.963799005585,-0.009315148175905367,0.13179164181978617,1357,315
52,1.0676208046891473,104.12987496310794,0.007916247506259882,0.3553260970937421,1357,315
53,0.0,0.0,,,1357,39
54,0.0,0.0,,,1357,39
55,0.0,0.0,,,1357,39
56,26.484096215480275,1454.0166690591077,0.0001075892649521215,0.5661054582574558,1357,4999
57,790.4805537522459,42951.725751310885,1.3716189384512017e-05,0.9463338544673243,1357,4999
58,643.4945939214236,36091.88971928713,-0.00018236592033864428,0.16368721658255628,1357,4999
59,527.0170272375778,39933.08737333741,7.830039141095534e-05,0.775047871482528,1357,629
60,848.4960953081271,52473.50386109931,-0.00036642610229900053,0.25416298951752186,1357,629
61,349.58450316793073,28028.403510984786,-0.00033665338091138893,0.17505218541332923,1357,629
62,6.727033540602553,723.7875057254413,,,1357,79
63,0.06671169637540063,4.823522948331338,,,1357,79
64,0.18265828281049648,15.51207331408476,,,1357,79
65,0.0,0.0,,,1893,10
66,0.0,0.0,,,1893,10
67,0.0,0.0,,,1893,10
68,491.148720682858,19882.430175218247,-0.00024912801683342104,0.12132198604076563,1893,1256
69,1394.901227392114,55025.37043121426,-0.00010694281839644186,0.48930600179633,1893,1256
70,39.090657691693046,1561.0101854237287,2.1202520945785954e-05,0.9061849126647225,1893,1256
71,171.51986291548116,5720.32293392983,-0.06128908822970141,0.0007825222461978502,1893,158
72,356.4936282202877,16139.212897383382,-0.07855156450083865,3.434141135838562e-06,1893,158
73,298.27888705207386,7581.533863655462,0.003885688197393298,0.8381965976075104,1893,158
74,0.0,0.0,,,1893,19
75,0.0,0.0,,,1893,19
76,0.0,0.0,,,1893,19
77,968.0598253823522,35487.058125927666,-1.3463476516675729e-05,0.9284044718184504,1893,2506
78,433.0033115515984,16374.15537267474,-9.192995224184957e-06,0.9568216838036518,1893,2506
79,62.785952207889544,2469.185123411927,-0.0003211488847109271,0.05267790695989916,1893,2506
80,10.900601210531383,487.5189295061081,-0.00010517571441720479,0.6741944028976385,1893,315
81,57.66958101786464,2134.984185504518,4.791710467302234e-06,0.9873171418824114,1893,315
82,1090.3322453340854,43379.82612814054,-0.00026904579861306997,0.34226867682373063,1893,315
83,0.0,0.0,,,1893,39
84,0.0,0.0,,,1893,39
85,0.0,0.0,,,1893,39
86,47.69850629736357,1701.4679444256637,-8.493693006189244e-05,0.6309291929511047,1893,4999
87,38.31298158560837,1437.418640359341,0.00014375205070831832,0.39723189875450426,1893,4999
88,135.09197863033737,4678.758363981948,-0.00022577435251069556,0.22041012933932624,1893,4999
89,23.079202706087955,986.9913435312178,-3.227539320762114e-05,0.8600045700512529,1893,629
90,898.9357979616025,35568.16236088087,0.00013082838922987233,0.445519747657244,1893,629
91,79.66817157935358,3014.9818268393733,-0.0002738133381199347,0.12140577163800753,1893,629
92,0.09969220966295123,5.763202302362911,,,1893,79
93,0.213938629462322,17.53242860587607,,,1893,79
94,0.024568244924656268,2.377252902247845,,,1893,79
95,0.0,0.0,,,2640,10
96,0.0,0.0,,,2640,10
97,0.0,0.0,,,2640,10
98,211.77283521666186,5500.3673735232505,-0.00015409125433467298,0.32521199572226345,2640,1256
99,1579.2563177660463,37459.586553836656,0.0002252833807444567,0.14334168795345675,2640,1256
100,786.0726282268117,20232.05943524765,-4.063307691623978e-05,0.8208575607625592,2640,1256
101,724.0497170100788,12950.112976962952,-8.172428726314576e-05,0.6791911764524918,2640,158
102,335.2677082684484,6083.619583916326,-0.00012428803472515687,0.6168615920476126,2640,158
103,1867.627172767015,34209.33899176606,-0.0002865293027743153,0.18029235996709744,2640,158
104,0.0,0.0,,,2640,19
105,0.0,0.0,,,2640,19
106,0.0,0.0,,,2640,19
107,31.57490344982435,758.8123537116184,-5.551955954224878e-05,0.7515888366725982,2640,2506
108,167.31969801203024,4210.850354491708,0.00018178358351092578,0.19793652823665223,2640,2506
109,68.29473853440494,1812.1469333017324,-2.6906940636936705e-05,0.8797730455675011,2640,2506
110,1780.8257083923384,42497.34402170665,-0.00010716057115989952,0.6342231179088467,2640,315
111,209.31752357101664,4948.2938346350265,-0.00034793421229342,0.051773503034342847,2640,315
112,1432.2440933112082,34145.25200073812,-3.1427749435940636e-05,0.875886164273183,2640,315
113,0.0,0.0,,,2640,39
114,0.0,0.0,,,2640,39
115,0.0,0.0,,,2640,39
116,1194.7697766545618,32034.242115770394,-0.00014083206748264975,0.38078870301789225,2640,4999
117,59.28889699378902,1515.4047206783134,-0.00013727229072930713,0.4259922881786308,2640,4999
118,347.640150253769,9982.031605436194,2.4169197742425697e-05,0.8854990139422001,2640,4999
119,1769.9388177606838,43244.62965628376,4.7142731064603294e-05,0.766829889295283,2640,629
120,74.29316827249066,1826.7226358628493,6.765434516734878e-07,0.9967343105132374,2640,629
121,2083.1893765103678,51772.64086358616,4.6232557145206754e-05,0.8104435851505086,2640,629
122,0.20438737343864263,8.472531485163778,-0.03323235045648017,0.7415957037135649,2640,79
123,49.063672408209385,1935.9411432076708,0.031772024241535024,0.9363980348976741,2640,79
124,195.46116563573284,5434.431543911103,-0.09652864694387941,0.33647651388836386,2640,79
125,0.0,0.0,,,3684,10
126,0.0,0.0,,,3684,10
127,0.0,0.0,,,3684,10
128,765.7603788736809,14393.819529620534,-6.116494333548118e-05,0.7165564458586797,3684,1256
129,931.8775703232105,17897.841410263118,0.00022656259204571386,0.1687376366112864,3684,1256
130,539.461049727015,10724.74788301286,1.699997088978586e-05,0.9238565738853918,3684,1256
131,824.4035209845946,9973.54296335091,0.00010139964136446366,0.6325827803458848,3684,158
132,213.87574101882785,2547.0309004422015,-7.132255944917085e-06,0.9719316086614169,3684,158
133,3800.7835107637516,46663.31341033367,-0.0002900190258475589,0.1435252819889733,3684,158
134,0.0,0.0,,,3684,19
135,0.0,0.0,,,3684,19
136,0.0,0.0,,,3684,19
137,1975.6264184372656,38193.45894938554,-0.0001324964555977266,0.42151599381949023,3684,2506
138,2407.9027161963004,44692.24279095637,-0.00033307262596103264,0.0698379571721899,3684,2506
139,1650.702907759126,32633.33112292385,7.907268177907448e-05,0.6517302447677681,3684,2506
140,1900.576410953281,32360.560094260734,5.8755469377946926e-05,0.7180311661255663,3684,315
141,363.44093227012763,5696.181238554217,0.00014891609013089664,0.37969162293641856,3684,315
142,560.7725492113407,8984.177790420568,8.737836280385596e-05,0.5688202673691368,3684,315
143,0.0,0.0,,,3684,39
144,0.21559355754205237,3.3742580300770886,,,3684,39
145,43.073686395982875,1175.1656276639221,,,3684,39
146,1825.0327244950095,36913.71430341852,8.707300183715753e-05,0.6160219316902205,3684,4999
147,253.6930473456187,4774.441260956847,-0.0006983859300070916,5.47041691032578e-06,3684,4999
148,69.61567740338528,1327.3927787734488,-0.0001320821167969435,0.42388531063134693,3684,4999
149,77.08973502438808,1395.9522958834793,0.00017304489232889572,0.29081671780892804,3684,629
150,705.3539918071996,14082.415295360122,-0.0001668286318145914,0.3696389693097193,3684,629
151,98.34196720422334,1821.802403840111,0.00020646821138068267,0.2319283072065534,3684,629
152,50.99215588947169,301.9591267448583,-0.0007037582783447783,0.004986998594140686,3684,79
153,4560.873419613175,33251.774858657,3.776851742865255e-05,0.8436365843021877,3684,79
154,1008.56419489344,7196.29590424714,-0.000666291523651679,0.0005088396435299702,3684,79
155,0.0,0.0,,,499,10
156,0.0,0.0,,,499,10
157,0.0,0.0,,,499,10
158,1.5870731807270801,314.4039563956146,0.000460157787442746,0.2626239608895942,499,1256
159,2.163927322183484,486.6708027358338,-0.00010918275306117043,0.784291415193276,499,1256
160,3.314113529550155,796.4035973467691,-0.00016053348025807257,0.7216837568584751,499,1256
161,0.08368408712914242,35.20171967781005,,,499,158
162,3.6701859775033627,909.2856888930668,,,499,158
163,2.7523086776319916,1052.2744508057383,,,499,158
164,0.0,0.0,,,499,19
165,0.0,0.0,,,499,19
166,0.0,0.0,,,499,19
167,218.17037326021932,45022.43413765714,-0.0004146923783501712,0.08753985168302203,499,2057
168,166.33057918501245,50588.956789991586,0.0002565069957790535,0.2981405582651106,499,2506
169,257.73143144486977,48333.361161215085,-0.00036791285181077515,0.10829966710189366,499,2506
170,195.35118228563604,48726.804502144885,0.00012705556873673254,0.5532611570093909,499,2506
171,2.3185232790729313,393.6914459768673,-0.03781560730443323,0.513521441369412,499,315
172,21.024531457792055,4912.42442525135,0.004987739139836688,0.9042172876665862,499,315
173,11.975488116743882,3251.668012890443,0.0315076382443148,0.3494695014942241,499,315
174,44.954995837281245,7231.619269758057,0.07303509607987269,0.17853368633750408,499,348
175,35.56202665169137,9893.642428714751,-0.04733556115179849,0.06967751093491938,499,348
176,0.0,0.0,,,499,39
177,0.0,0.0,,,499,39
178,0.0,0.0,,,499,39
179,296.1851405690751,54884.12114868638,-9.528113970611356e-06,0.9531306273742867,499,4999
180,133.56865870209225,31731.042734899096,0.00018311641755753427,0.2518952828691827,499,4999
181,205.98820356600012,38889.645017613264,0.00017491191746357387,0.29798246416492025,499,4999
182,0.0,0.0,,,499,59
183,0.0,0.0,,,499,59
184,2.5545886613663673,603.3108065416819,0.008805155832748797,0.42509561106576876,499,629
185,40.667496092614044,8117.269372234831,0.008169304768374146,0.3253833320053545,499,629
186,1.9748810774702708,471.61565835983924,0.0034065280926203535,0.7950614558426351,499,629
187,0.0,0.0,,,499,79
188,0.0,0.0,,,499,79
189,0.0,0.0,,,499,79
190,0.0,0.0,,,5139,10
191,0.0,0.0,,,5139,10
192,0.0,0.0,,,5139,10
193,78.25542531922076,1231.0400436172545,0.00012076072560700676,0.3683179366261382,5139,1256
194,81.37696105026748,1232.2071062334937,8.933098315820678e-05,0.5920060499165001,5139,1256
195,64.65568509842855,997.3486188248332,0.00021906980955107937,0.1799240416711301,5139,1256
196,3237.210387923649,31027.73920562881,3.0514856440553885e-05,0.8486963906124763,5139,158
197,625.9459825214993,6499.722777509143,6.916231649263811e-05,0.6957876887822804,5139,158
198,3932.024248838572,38620.47698670886,-0.00021637100145230188,0.23759166620630734,5139,158
199,0.0,0.0,,,5139,19
200,0.0,0.0,,,5139,19
201,0.0,0.0,,,5139,19
202,1960.8292939500955,29918.054883882665,-0.00017785811662753695,0.26346785006728535,5139,2506
203,2306.175456325379,36116.39187006334,0.00020959482069457126,0.19361900769136367,5139,2506
204,109.79561916702613,1767.3937178641308,0.00011448776329329687,0.5781400326983537,5139,2506
205,305.67512481591206,3994.5243180806006,-4.859601330802983e-05,0.7371951023796102,5139,315
206,174.2814607006595,2323.6463460715577,-3.08085670813571e-05,0.8629113838316937,5139,315
207,3491.4576886479945,46765.22419229269,3.945318628137497e-05,0.8344318561074218,5139,315
208,13300.69238631608,38832.50295181843,-1.7159147681060813e-06,0.9919866085132059,5139,39
209,11013.907462677713,37337.65125587327,7.469907793450844e-06,0.9814877612129806,5139,39
210,11602.718609241252,34099.72302955273,2.4162531748905e-05,0.9477839111079402,5139,39
211,3718.6891890770685,53745.79595456932,0.00018213345292479114,0.31031134675350824,5139,4999
212,613.9327257972734,8931.772071684396,0.0001997260078023288,0.2191618964201021,5139,4999
213,100.70472598208379,1556.5422400845712,-0.0001786545343323932,0.2956151664317162,5139,4999
214,139.61979533159453,2026.031652551874,-9.171030402790397e-06,0.958271131445978,5139,629
215,309.4633962837898,4450.026783644552,0.0001604281235633496,0.35568731820385024,5139,629
216,299.6577974957061,4525.778282067392,-0.0001273417662222212,0.47647863428719006,5139,629
217,5619.985287919998,32843.918679802744,0.00024376398076033975,0.2330099072119266,5139,79
218,555.0782807606985,3282.8539997095536,-6.264077323227633e-05,0.775583177782828,5139,79
219,584.3479907051151,3510.419222000083,-0.0003184500581488777,0.11734984658231543,5139,79
220,0.0,0.0,,,697,10
221,0.0,0.0,,,697,10
222,0.0,0.0,,,697,10
223,8.423668867198119,1027.9517283285331,8.782891783864741e-05,0.8203715704596521,697,1256
224,238.3380995364433,31675.34776837192,0.0002283231743491903,0.5475054187163894,697,1256
225,6.252080370738706,886.2017357813435,3.164651141832697e-05,0.9331231003081528,697,1256
226,0.09613935191906225,13.842923632980579,0.2145657258737584,0.3162072780245494,697,158
227,20.119898323326073,2161.4434958824413,,,697,158
228,0.07049307871239076,10.733498353318067,,,697,158
229,0.0,0.0,,,697,19
230,0.0,0.0,,,697,19
231,0.0,0.0,,,697,19
232,217.09496358124738,33422.0004452032,6.112637698856269e-05,0.712911246096817,697,2506
233,315.29350680170654,43858.208004655644,-0.00021447708486622733,0.3579640528695279,697,2506
234,4.017206761210818,567.3993485317131,0.00017861685973148865,0.3257618785940982,697,2506
235,2.0743658503556306,285.70280369636265,-0.006198265784090806,0.7730925313172595,697,315
236,14.940546518108777,2694.89680800378,-0.04306976592851347,0.1373058064256008,697,315
237,37.22310889572807,6075.787507318557,0.052008780636577136,0.16180832393041944,697,315
238,0.0,0.0,,,697,39
239,0.0,0.0,,,697,39
240,0.0,0.0,,,697,39
241,23.845553776381497,2904.182704958552,1.81879496144507e-06,0.9904808999614187,697,4999
242,11.211352998934714,1370.062753048454,0.00016663188212468996,0.34328086106383304,697,4999
243,9.857920868779635,1153.0000329700295,0.00010555015774282103,0.5531455738650171,697,4999
244,0.8143819676910528,117.70666454244729,0.003772343280578957,0.3382103160480143,697,629
245,112.36362793539551,15853.64425451,-0.002175914928032367,0.6087563732981807,697,629
246,108.90228648771007,13285.985534202731,0.0009031303711494653,0.8632663679806605,697,629
247,0.0,0.0,,,697,79
248,0.010702334109274913,0.9486360743879825,,,697,79
249,0.01329823831572177,3.5883125124834154,,,697,79
250,0.0,0.0,,,7168,10
251,0.0,0.0,,,7168,10
252,0.0,0.0,,,7168,10
253,2841.6438558528143,36973.3420019261,1.1226572408430361e-05,0.9426114166968136,7168,1256
254,4734.2964859832,58918.31014684794,0.00020859714238880616,0.2580638204254713,7168,1256
255,225.49417250622906,2912.3832756141996,-0.0001209239458348271,0.4319034324032347,7168,1256
256,5362.582920167374,44306.62199909299,-0.00018173984449869026,0.3161483513091065,7168,158
257,198.97172536213301,1649.493646184336,0.00016962576947549167,0.4532208730657763,7168,158
258,6600.43505558785,53804.303380888225,0.00023166659444590082,0.21933820711348406,7168,158
259,0.0,0.0,,,7168,19
260,0.0,0.0,,,7168,19
261,0.0,0.0,,,7168,19
262,3689.045679921008,48941.924790680816,7.195445838198186e-05,0.6337895627225545,7168,2506
263,2986.2009836104507,38457.82534087888,-4.15649280453334e-05,0.8120044880326657,7168,2506
264,3343.453582027294,45591.93318708102,-8.809860605767004e-05,0.6039726190409079,7168,2506
265,2817.1062597808004,30491.50854724753,7.272119210492104e-05,0.6978571023691105,7168,315
266,381.3433379653632,4213.987897139271,-0.00020678787479744235,0.1609989719898328,7168,315
267,652.935360428575,7145.683400296673,8.470578864225539e-05,0.6522123519426376,7168,315
268,3156.97994969459,7268.215993487712,-6.904970981975883e-05,0.6782879862106825,7168,39
269,1611.959571054495,3677.5337725631407,-9.022048549527557e-05,0.5916873726221741,7168,39
270,1417.5150776064177,3223.836489491193,-4.4368645940143116e-05,0.7801284895951862,7168,39
271,132.0901909848784,1766.155629874366,1.4740010020828574e-05,0.925312739741535,7168,4999
272,2444.9237413523697,33973.99465078934,6.938085953956531e-05,0.6681233435892998,7168,4999
273,3049.896825114011,39943.451466659084,7.994758955204657e-05,0.6309855040306007,7168,4999
274,306.44699119844034,3580.909616509947,6.943535345676616e-05,0.684053347817227,7168,629
275,2543.318829085774,30668.453024630657,1.8582997936343603e-05,0.9049256716561493,7168,629
276,3861.5167838777897,45921.857893998924,7.750113715110037e-05,0.6502614329017482,7168,629
277,1498.706462261606,7343.2520117362,-1.2610660529249594e-05,0.95325605586776,7168,79
278,7782.946057231832,38211.838116185645,-0.00017489178724817042,0.3737997164769137,7168,79
279,3146.572522333937,15540.893490286939,-0.00020081449442203335,0.3127841584927966,7168,79
280,0.0,0.0,,,767,10
281,372.78777475123655,46373.14891875419,-0.000310316793151016,0.2251091592654052,767,2057
282,0.3231457966007524,38.754855872882494,0.028574424369363825,0.30738229432964537,767,348
283,0.24264782895950582,40.679362855808584,0.04084617321642749,0.10801601861002778,767,348
284,0.0,0.0,,,767,59
285,0.0,0.0,,,767,59
286,0.0,0.0,,,972,10
287,0.0,0.0,,,972,10
288,0.0,0.0,,,972,10
289,12.558357203797033,1341.1442692059943,0.00026730386257381976,0.2624756304112537,972,1256
290,485.79703165384075,64562.6642191146,2.862954663219018e-05,0.9294634883462918,972,1256
291,410.06136072371555,47223.324985065155,3.251837458989012e-05,0.9134407003881218,972,1256
292,22.78161746852362,2031.8863015660415,0.006742375282426843,0.9734678372300394,972,158
293,0.5030268703552014,88.44218269138187,0.26077711932158276,0.36231679734321776,972,158
294,3.6912785132904604,455.1645413010924,-0.09943680688146252,0.497712942053592,972,158
295,0.0,0.0,,,972,19
296,0.0,0.0,,,972,19
297,0.0,0.0,,,972,19
298,208.15583572742096,17614.333379870954,3.087531377054261e-05,0.8617674602690942,972,2506
299,775.1716092295038,68944.88086343043,-0.0004186495907714159,0.008825895363893993,972,2506
300,14.745605733368617,1302.0399444566797,-3.4735599459658343e-05,0.8509830717374107,972,2506
301,2.5861171747452634,357.05707498910994,0.001985844201453466,0.8910806331182198,972,315
302,211.35760932991118,18742.225534675683,-0.0024863081289032123,0.8245350236960658,972,315
303,33.47914209422149,6365.409571820614,0.02661870215955517,0.363763752847287,972,315
304,0.0,0.0,,,972,39
305,0.0,0.0,,,972,39
306,0.0,0.0,,,972,39
307,595.3886146486394,50867.480446024805,2.835114864545388e-06,0.9873942213637799,972,4999
308,513.4817902428898,39153.47357078981,5.398424420198162e-05,0.7279931032288158,972,4999
309,10.259533994216188,856.4788371955394,0.00014540201413370732,0.42657511869092346,972,4999
310,98.6405549059826,11456.14231023595,-0.0007781211599753689,0.806691177756837,972,629
311,1.234188198504495,171.29777030542058,-0.00016266202062017592,0.9281369352582218,972,629
312,1.4029753298971686,185.36859062086504,0.0015190493246633715,0.4929432767389935,972,629
313,3.6595077263420066,477.799615172576,,,972,79
314,0.017095526727168932,3.810399117040744,,,972,79
315,0.042369663391877616,1.6399818872723786,,,972,79
