,sigma,omega,std_sigma,std_omega,params,type,CUMUL_STD
321,3.663877619379843,0.572810605132643,0.9017893894528203,0.09082843518785655,100N_0.375V/E,power,0.9100582193015793
322,4.943673849445557,0.4376718848359428,0.9755471173067028,0.08400235242879424,100N_0.375V/E,power,0.8648084497091203
323,6.457168643746068,0.28457311632042454,0.6781764622640247,0.06587894783494268,100N_0.375V/E,power,0.6603298368015391
324,8.602911984025834,0.08944941201529652,0.8031276156645901,0.06456621255968295,100N_0.375V/E,power,0.6705694210409909
325,8.569950316625619,0.03337161674483908,0.8616582247392404,0.06173089240857446,100N_0.375V/E,power,0.6565442634571289
326,10.073361698959031,-0.10906683248024136,1.0703721983767895,0.07694899872852438,100N_0.375V/E,power,0.8212347910728087
327,11.087945483477652,-0.28544325315166413,0.5922602222791361,0.08062264632195322,100N_0.375V/E,power,0.770615746612596
328,12.24230214751806,-0.4167856824654339,0.6873119086786454,0.0390457019782532,100N_0.375V/E,power,0.4344344919955074
329,13.418090015958805,-0.5794276599657237,0.8939611535270332,0.03910690034457041,100N_0.375V/E,power,0.47029128015114297
330,1.8209445985462458,0.7495716013627485,0.1502517550426815,0.016030323465749983,176N_0.125V/E,power,0.14749997986749042
331,2.165580138797601,0.7125317729110039,0.10309460360089735,0.010942806831453418,176N_0.125V/E,power,0.09631049171727837
332,2.567132986051887,0.6705491916171338,0.11414965762125194,0.010635544818602665,176N_0.125V/E,power,0.09559638989573602
333,2.767263555805844,0.6458058847918069,0.11200703270139532,0.009634713222714713,176N_0.125V/E,power,0.08674623486218005
334,2.9047169103615507,0.6274644790431549,0.14111192643894194,0.010918758706197641,176N_0.125V/E,power,0.10260779022384613
335,3.0876475281973215,0.5974478557500598,0.11031439044739476,0.009680923311447868,176N_0.125V/E,power,0.08684849415240106
336,3.1864908950539714,0.57035880597745,0.10638726944274421,0.008638398868949997,176N_0.125V/E,power,0.0773397635696138
337,3.4879016378259484,0.5233445810299062,0.10511846712775863,0.010754877856483788,176N_0.125V/E,power,0.0950635634684444
338,3.7963867597171124,0.4545238274785439,0.14408243600024562,0.01671086885690288,176N_0.125V/E,power,0.15221377982535655
339,5.254742712485259,0.21460351890806678,0.2158239634757166,0.02770158762077266,176N_0.125V/E,power,0.257647028139922
340,2.239842501408819,0.8031284306030766,0.13761927789674613,0.011429084588580279,176N_0.1875V/E,power,0.10633641305343841
341,2.725937079040927,0.7605844873370664,0.15592255556453027,0.011690560247428683,176N_0.1875V/E,power,0.11168281512673668
342,3.531627457410827,0.697668320032667,0.31668073553285764,0.01965741806001256,176N_0.1875V/E,power,0.20670596276117525
343,4.246509345407773,0.6497842403377344,0.17735938883940075,0.009152679626171252,176N_0.1875V/E,power,0.0938357487862708
344,4.679364236355505,0.6038622754964204,0.28063919515197605,0.013631046176910466,176N_0.1875V/E,power,0.14945889782443772
345,5.128931462538115,0.5588268354459303,0.16398445427316743,0.01397633857367735,176N_0.1875V/E,power,0.13243731116696586
346,5.794528285861117,0.5024541301395841,0.25753407217663604,0.011259898430703302,176N_0.1875V/E,power,0.12540828563084502
347,6.111991966472592,0.4415314169999494,0.1612094864334726,0.011249381201903712,176N_0.1875V/E,power,0.10884716076010922
348,6.698377505067067,0.3593182157412678,0.22348390880463107,0.03331948693984193,176N_0.1875V/E,power,0.3065782000064523
349,7.236654113871007,0.23766935463236863,0.16453300495149403,0.02956788156205713,176N_0.1875V/E,power,0.2646960504255864
350,2.6668418322579037,0.8712749637748971,0.4846597257078165,0.021038645812711435,176N_0.25V/E,power,0.24713945071770116
351,3.5567687749458288,0.805384389055812,0.3618980624225865,0.02113507465723762,176N_0.25V/E,power,0.2269640072778979
352,4.45067761376851,0.7420893991725369,0.5974275966961635,0.03239341139136765,176N_0.25V/E,power,0.3626743216491631
353,5.501461841705245,0.678162053926209,0.38718611473375886,0.01949529794460791,176N_0.25V/E,power,0.21738848142988768
354,6.498121476039809,0.6085125001777663,0.5184903222001093,0.02646564433805695,176N_0.25V/E,power,0.29892772141717106
355,7.209453552406158,0.5476093705167958,0.3858591710154326,0.01958288525791975,176N_0.25V/E,power,0.21790401954141295
356,8.199678683228075,0.471404534424817,0.4253711283801662,0.027845205474375776,176N_0.25V/E,power,0.2946980205493113
357,9.09162190504858,0.37831281182704146,0.47849722400562833,0.0395365955424445,176N_0.25V/E,power,0.4028873243589868
358,10.046825742649135,0.2940077492256964,0.4450183121721034,0.03511137556385226,176N_0.25V/E,power,0.35965097620843056
359,11.326585774624478,0.13950612968559156,0.49151158203193923,0.048365447407859224,176N_0.25V/E,power,0.47995242933052623
360,2.862772642371994,0.8897255852156896,0.4858145051594991,0.023320231987218918,176N_0.3125V/E,power,0.2666772600767857
361,4.6357310214789615,0.8003903986860443,0.46376718971229336,0.026910743309907604,176N_0.3125V/E,power,0.29334277254297675
362,6.238527846771475,0.7002467107581708,0.35433024437625693,0.025490159283962446,176N_0.3125V/E,power,0.26258664786343744
363,7.94791533709382,0.6239316054805071,0.5196355359656812,0.01649176341686374,176N_0.3125V/E,power,0.21457789691482748
364,8.874646189989875,0.5436194647964332,0.9276010837867892,0.031571228941587884,176N_0.3125V/E,power,0.41216619703697965
365,10.746809199937335,0.42439916830747854,0.6688677849646335,0.04083413467829648,176N_0.3125V/E,power,0.44644047615466
366,11.943314176331361,0.34785191267245774,0.6834036070326124,0.032545382671215525,176N_0.3125V/E,power,0.37866485419177665
367,13.500432280128953,0.23002058515140572,0.8035611735992146,0.05650897426162564,176N_0.3125V/E,power,0.6023447169833471
368,14.665555416988372,0.08115964513624854,0.3313261535127691,0.0399741684607185,176N_0.3125V/E,power,0.38142953157699144
369,16.27562684996881,-0.04953364271538348,0.8673638118417771,0.04389607429781598,176N_0.3125V/E,power,0.5063394273249677
370,2.9410197082692884,0.8293836616896575,0.8708276956307691,0.042533169526032644,176N_0.375V/E,power,0.49537882453468796
371,5.71353737520884,0.6548790528354839,0.7165009123729079,0.037454100942820125,176N_0.375V/E,power,0.42593441891551026
372,8.361078333011031,0.5362972105597736,0.8339352297714613,0.02192557663377767,176N_0.375V/E,power,0.3143855157044422
373,10.892742352003093,0.36112096865279203,1.5437894108362848,0.07930699367886507,176N_0.375V/E,power,0.9221794718788048
374,13.305438616562759,0.2100111441649885,1.452650373287709,0.08369728275856901,176N_0.375V/E,power,0.9438094446279586
375,16.3386908294841,0.03575557047099387,1.4972666044321747,0.05920861397389594,176N_0.375V/E,power,0.7438557786560528
376,18.865799476340328,-0.12811635014092254,1.537890597087583,0.08062103487231151,176N_0.375V/E,power,0.9323094875701177
377,19.05256507708474,-0.20757653327581166,0.7502452325283481,0.06165935397044126,176N_0.375V/E,power,0.6368856886927929
378,22.65905924912824,-0.41360108978384025,1.6843671844269301,0.037740471643473286,176N_0.375V/E,power,0.5938717468013415
379,24.658751714165057,-0.581115995130294,0.9115634416222227,0.03746589885462327,176N_0.375V/E,power,0.45939106910299987
380,2.7647570976310485,0.9051600551129084,0.17168412040019446,0.004619405936434528,500N_0.125V/E,power,0.05443801950201901
381,3.649221090133895,0.8741064687566436,0.121841754754131,0.004593637150205676,500N_0.125V/E,power,0.045696297730035175
382,4.726789502364573,0.8394166715671748,0.16827960415170223,0.004789399367057112,500N_0.125V/E,power,0.05529681506351849
383,5.712114176899703,0.8069122240388561,0.21119385607785904,0.005189195070050652,500N_0.125V/E,power,0.06602431205052461
384,6.374731618031856,0.7742194224238707,0.18252699716009968,0.005330482998576422,500N_0.125V/E,power,0.062319795832378025
385,6.833501055111588,0.747562599000439,0.21645099668431678,0.0058108003113456555,500N_0.125V/E,power,0.07219247391872546
386,7.2718909768169295,0.7167472837554937,0.17246174187578625,0.0037320770070473188,500N_0.125V/E,power,0.04704936962355334
387,7.939857259957099,0.6696509657065077,0.21248575146638116,0.00834053923351316,500N_0.125V/E,power,0.0929582521360783
388,9.045109593708517,0.5955429060396459,0.23628235724912808,0.012027219840591649,500N_0.125V/E,power,0.12827849726381238
389,11.739461068164918,0.37742477492115095,0.4432238789336864,0.033161249714441045,500N_0.125V/E,power,0.3428134748412705
390,3.3479504845321038,0.9375592144162528,0.3362613382382766,0.006010643096202443,500N_0.1875V/E,power,0.09437463462352465
391,5.2111902233198775,0.8847168233571961,0.5116496035361051,0.010844482730562563,500N_0.1875V/E,power,0.16534192243826076
392,7.190933644469199,0.8366656745235345,0.31911324604525954,0.00648941786486412,500N_0.1875V/E,power,0.09550066053412354
393,9.014302219657564,0.7871245224323384,0.46422910729721667,0.009504008537299722,500N_0.1875V/E,power,0.1458699802109205
394,10.789397935507939,0.7363621358383273,0.2859290636947063,0.004522986282003669,500N_0.1875V/E,power,0.07315714023583547
395,12.64512872657151,0.6741442853536534,0.4033918749600464,0.006557545732511281,500N_0.1875V/E,power,0.11049021658426786
396,14.414472451491449,0.6156420525816985,0.35622483403142313,0.007598947740185899,500N_0.1875V/E,power,0.11125208201996623
397,15.739090893150328,0.5472277518932518,0.37900329550802697,0.010160303448478864,500N_0.1875V/E,power,0.13685917058213715
398,17.6042389748464,0.4397321680024418,0.28369908963466817,0.021138731201555128,500N_0.1875V/E,power,0.21362259743695455
399,19.597573099621695,0.2689071430940369,0.42493247128009753,0.015603252450012288,500N_0.1875V/E,power,0.19085156478265974
400,4.162099705541512,0.999031978749928,0.44776979445406634,0.007076918168480719,500N_0.25V/E,power,0.12248162473011912
401,6.806674647746652,0.9393982575045958,0.4559741089475641,0.005046546418574939,500N_0.25V/E,power,0.10667373698460839
402,9.477279103191282,0.8798867351170451,0.3846999283683132,0.0057575694394850635,500N_0.25V/E,power,0.1005126383839679
403,13.22339969882593,0.8106748004006631,0.7597708599122597,0.008024806883859056,500N_0.25V/E,power,0.18387030131379076
404,15.835131611981202,0.733866790172181,0.6551742897913972,0.012955356775674439,500N_0.25V/E,power,0.20777860279393637
405,19.253044061591815,0.6557074197316293,0.6633129825325241,0.013468888527793838,500N_0.25V/E,power,0.21352341686217557
406,22.453595703714328,0.5691801233672535,0.5684485161729825,0.009057068553329245,500N_0.25V/E,power,0.15990342774974883
407,25.361717629367487,0.48214610399020164,0.5305407614767741,0.024455769632309658,500N_0.25V/E,power,0.28395128717430174
408,28.734948380858008,0.3595075144590031,0.8814624769576915,0.02575170476694825,500N_0.25V/E,power,0.3549458718727384
409,31.433165684391383,0.17267827526445462,1.1532576245750663,0.048687118689947066,500N_0.25V/E,power,0.5958409393707278
410,4.574079064312654,1.0093743641849466,0.46709223875326217,0.008505963860641345,500N_0.3125V/E,power,0.137899457799713
411,9.305403262549996,0.9236687724360328,0.7850021154890252,0.010099492871599065,500N_0.3125V/E,power,0.20577147321281286
412,14.406455870957965,0.8246279919517416,0.9807432347051552,0.015526420083090374,500N_0.3125V/E,power,0.28524662754071733
413,19.31172304221167,0.7339886558631808,0.8568893554444461,0.01350904818400629,500N_0.3125V/E,power,0.24696634126046452
414,24.762501877104523,0.6406330143779708,1.0741005310855938,0.014657739311253004,500N_0.3125V/E,power,0.2938476280331668
415,29.18449247176573,0.535342326448536,1.4241639687031578,0.018710667532864364,500N_0.3125V/E,power,0.38806566436729995
416,34.03461781533065,0.40882507501859633,0.8677398149913721,0.02460225499496673,500N_0.3125V/E,power,0.34285568142665734
417,38.837910414386236,0.3090408655425128,1.4847362484164726,0.031218133551841783,500N_0.3125V/E,power,0.5044459382804959
418,43.22162794181393,0.16124174670669159,1.1669057404997596,0.026400646305107456,500N_0.3125V/E,power,0.40925894745977853
419,45.73202008073694,-0.03822823837332614,2.616835476883609,0.05180349945249848,500N_0.3125V/E,power,0.8725365271459959
420,4.78420464796891,0.9394452174723688,1.4891072423006548,0.024162190386545764,500N_0.375V/E,power,0.4453822399519787
421,12.22105748746888,0.7893553807308018,1.8105606278588258,0.032086787044639416,500N_0.375V/E,power,0.5675268151664588
422,20.401288739626143,0.6165085723560256,1.7093042073939981,0.03431182122468221,500N_0.375V/E,power,0.5690724357809562
423,30.28649561292433,0.45905736871677905,3.508527399134081,0.042151901909292876,500N_0.375V/E,power,0.9432064297227121
424,36.34076742754928,0.31854195353933834,2.1950354349150554,0.04008186109127455,500N_0.375V/E,power,0.701045776607184
425,44.84536124749781,0.1283867965843442,2.7528694847976434,0.05044093059395779,500N_0.375V/E,power,0.8842489088362087
426,51.72983900485442,-0.02003290524531954,3.0238634312189023,0.037577622744530546,500N_0.375V/E,power,0.8215517080498946
427,57.839854294990104,-0.20746634896263044,2.6695253718382745,0.03337077298837503,500N_0.375V/E,power,0.725297942891863
428,66.64393914425658,-0.3522104616871097,3.7922298291959273,0.033507136625548606,500N_0.375V/E,power,0.9184417889048382
429,69.59827092552018,-0.5961184541771776,3.187323155258218,0.03474296598079953,500N_0.375V/E,power,0.8254755636286961
430,3.457831374208881,0.9643615770927111,0.13446124699749978,0.001827616677728741,1000N_0.125V/E,power,0.024407548550490737
431,5.3145254429988285,0.932325481743652,0.22716422061012007,0.002194841709628297,1000N_0.125V/E,power,0.043373067471625566
432,7.2661895392400195,0.8994575785588541,0.2623144302138211,0.0027219323571301877,1000N_0.125V/E,power,0.053851917287495665
433,9.232061561337176,0.8654499557223353,0.26737441176275695,0.002635422361911358,1000N_0.125V/E,power,0.053983878939873074
434,10.574349344177072,0.8377150909419685,0.14196180467071587,0.0024840848178723563,1000N_0.125V/E,power,0.031254868228621474
435,11.678509559853348,0.8057970416979335,0.26557935176647074,0.004249801072376563,1000N_0.125V/E,power,0.06736152950910035
436,13.099614879858,0.7700400961243439,0.3078479143866583,0.0036478070625880154,1000N_0.125V/E,power,0.06948673306912437
437,14.223625053453414,0.7222280182913454,0.2748714456846779,0.006336507970429004,1000N_0.125V/E,power,0.08663892484573393
438,16.69249464522479,0.6352117261326218,0.3391867495930787,0.009540945455148789,1000N_0.125V/E,power,0.12480023131110171
439,21.346751999490138,0.4224016177752308,0.6472978828651634,0.029761607432186275,1000N_0.125V/E,power,0.3488933536946877
440,3.959280518683149,1.0059231783106817,0.18605987220971135,0.002156945392346971,1000N_0.1875V/E,power,0.03602278769422819
441,8.290713487368643,0.9610413600306924,0.28751299388994506,0.004745002436129564,1000N_0.1875V/E,power,0.07530996580105243
442,12.403025786902553,0.911181345555289,0.6066817946091313,0.004125161538825703,1000N_0.1875V/E,power,0.1246351761710894
443,16.34306484385309,0.8628674960669223,0.3796043217649064,0.00569397878556869,1000N_0.1875V/E,power,0.09910222551952552
444,20.37627602412153,0.8035455065381372,0.9010217713910645,0.006836800646495617,1000N_0.1875V/E,power,0.19795451504039047
445,23.752396289249504,0.7470107818546976,0.5339503848418968,0.007358830105041969,1000N_0.1875V/E,power,0.1396086102727248
446,27.590066160057944,0.6769774073374389,0.5166984208797019,0.010158336723951198,1000N_0.1875V/E,power,0.1603890364576686
447,30.617467611369012,0.5945844796998727,0.5891646752128705,0.006066367442269928,1000N_0.1875V/E,power,0.13809469619691717
448,34.92578914889138,0.4877773489238434,0.5509469908391564,0.0132304168099224,1000N_0.1875V/E,power,0.19228683011966374
449,38.448829525610854,0.31120598224305407,0.7084797180094237,0.03353252461704827,1000N_0.1875V/E,power,0.39132070391570023
450,5.00080030911164,1.0641805447410113,0.6108329098482735,0.005325237191215253,1000N_0.25V/E,power,0.1355177262304602
451,10.89506493515466,0.9997951530826995,0.6836030218818311,0.009984857608829731,1000N_0.25V/E,power,0.18746000475729796
452,17.054394926909747,0.9317255573376821,0.6279681564267192,0.0064366609962550995,1000N_0.25V/E,power,0.147869150306997
453,24.271240390168842,0.862844035633706,0.6731109360187404,0.007950440286473846,1000N_0.25V/E,power,0.16842064834060028
454,30.763953627462644,0.7851735053645197,0.874077094556897,0.007197532422997224,1000N_0.25V/E,power,0.19640466144949967
455,36.665948061384945,0.7150028788658651,1.3346288697107378,0.012855469624540856,1000N_0.25V/E,power,0.32312193186491056
456,43.69503624502765,0.6105525784572456,1.0592632361510235,0.014193829956413384,1000N_0.25V/E,power,0.2873779548570773
457,50.14130990569747,0.5184942787375844,1.1513549148676996,0.013925590264036211,1000N_0.25V/E,power,0.30085229138877445
458,57.39775311929704,0.394747556906555,1.7660246917024278,0.020676464167944972,1000N_0.25V/E,power,0.4631889945724088
459,61.54804777757355,0.19326849093870901,2.2049803809014192,0.04697735233075418,1000N_0.25V/E,power,0.7611974665049123
460,5.550202947755227,1.0753333666802323,1.028485271176659,0.007767104091944379,1000N_0.3125V/E,power,0.22763730374421112
461,15.669409594256772,0.9831310410394674,0.8521358607652291,0.009883042885718441,1000N_0.3125V/E,power,0.21541688768705416
462,26.442389849972812,0.8862377432210516,1.1584075030425318,0.013393742978278523,1000N_0.3125V/E,power,0.29755000495791434
463,36.7166257734595,0.7839890814775962,1.267962695060343,0.014218400713914585,1000N_0.3125V/E,power,0.3232748581135774
464,47.20881833866679,0.688790962463211,1.8874010193371349,0.021383728567027624,1000N_0.3125V/E,power,0.4899402106416508
465,56.768736733895636,0.5719933969387601,2.075067903070447,0.014657268162616028,1000N_0.3125V/E,power,0.4650139310797589
466,67.80188151422703,0.45541796682085717,1.4314264102639487,0.02252913303828846,1000N_0.3125V/E,power,0.4216755887763747
467,78.81724544376189,0.3297681339343642,1.4852024238750308,0.017953234107898862,1000N_0.3125V/E,power,0.3920829966842194
468,85.40612113669246,0.16703779557550974,2.200739256430347,0.026472310742104738,1000N_0.3125V/E,power,0.5866569934194723
469,91.71073370273567,-0.029114077055487735,4.740824313667187,0.05173638512147524,1000N_0.3125V/E,power,1.2351800567872382
470,5.846035221637733,1.0027353558779564,1.016269111530598,0.010763511486305487,1000N_0.375V/E,power,0.2509479470902318
471,23.193747425235266,0.8446986552643831,2.234854440406781,0.02458774439296867,1000N_0.375V/E,power,0.5765159401749815
472,40.55283859895765,0.6652817451358952,3.068792640207364,0.027440123278388573,1000N_0.375V/E,power,0.7433022136349284
473,56.12572262233017,0.5094282105596607,3.882268294013385,0.03726160576717649,1000N_0.375V/E,power,0.9656643381397693
474,70.40664781571833,0.3528420106087061,4.70592866304589,0.027633774305980047,1000N_0.375V/E,power,1.0249019718023937
475,87.4140335886782,0.1693744955750311,2.278041933635222,0.015082356924246173,1000N_0.375V/E,power,0.5033268317828818
476,102.89494741256763,0.01254497394469566,2.1622647770232484,0.043265949836977555,1000N_0.375V/E,power,0.7224324203600505
477,118.82706407736164,-0.16722549152112506,5.481794982729986,0.0291784449557226,1000N_0.375V/E,power,1.1706726119105308
478,132.87461178790713,-0.34705295712739503,5.864599433439129,0.04787937925152521,1000N_0.375V/E,power,1.394656369870603
479,143.5004739208245,-0.5690555421930708,5.553643246640682,0.03465321091129936,1000N_0.375V/E,power,1.2293669994303686
